0, value
0,-0.0726857
1,-0.0636
2,-0.0565333
3,-0.0424
4,-0.0272571
5,-0.0159
6,-0.00706667
7,-0.00075
8,0.0624
9,0.1256
10,0.1255
11,0.126125
12,0.06285
13,-0.0114
14,-0.022225
15,-0.033025
16,-0.043825
17,-0.107025
18,-0.170325
19,-0.25865
20,-0.283675
21,-0.24535
22,-0.230025
23,-0.17875
24,-0.1908
25,-0.180125
26,-0.169225
27,-0.16925
28,-0.16925
29,-0.191975
30,-0.191975
31,-0.191975
32,-0.193975
33,-0.196
34,-0.1875
35,-0.212225
36,-0.212225
37,-0.214225
38,-0.236725
39,-0.209275
40,-0.211275
41,-0.211275
42,-0.20115
43,-0.207925
44,-0.27635
45,-0.3343
46,-0.392375
47,-0.4581
48,-0.452675
49,-0.449475
50,-0.439525
51,-0.4305
52,-0.3999
53,-0.377875
54,-0.30595
55,-0.225525
56,-0.180675
57,-0.086075
58,-0.0409
59,0.004525
60,0.061175
61,0.07715
62,0.0443
63,0.01195
64,-0.01915
65,-0.05875
66,-0.0455
67,-0.07235
68,-0.118225
69,-0.16485
70,-0.223225
71,-0.242225
72,-0.202375
73,-0.162275
74,-0.1264
75,-0.116875
76,-0.148675
77,-0.180725
78,-0.190275
79,-0.173225
80,-0.156675
81,-0.13965
82,-0.139375
83,-0.184575
84,-0.2243
85,-0.262425
86,-0.301325
87,-0.3042
88,-0.32345
89,-0.346775
90,-0.38435
91,-0.41225
92,-0.4285
93,-0.231725
94,-0.12095
95,-0.05025
96,0.02045
97,-0.10945
98,-0.1277
99,-0.10315
100,-0.06335
101,-0.033475
102,-0.01525
103,-0.16485
104,0.034375
105,0.04925
106,0.0641
107,0.243775
108,0.05935
109,0.059275
110,0.270525
111,0.519725
112,0.76895
113,1.01797
114,0.791375
115,0.77625
116,0.76115
117,0.7463
118,0.996275
119,0.996875
120,0.78615
121,0.53745
122,0.28825
123,0.03925
124,0.002225
125,0.0029
126,0.003575
127,0.003575
128,0.00285
129,0.0019
130,0.00095
131,0.00045
132,-0.00025
133,-0.07475
134,-0.1497
135,-0.22465
136,-0.299325
137,-0.299325
138,-0.25655
139,-0.21335
140,-0.1702
141,-0.16795
142,-0.207775
143,-0.173775
144,-0.13975
145,-0.06525
146,0.008975
147,0.00895
148,-0.03385
149,-0.077125
150,-0.12035
151,-0.143325
152,-0.15755
153,-0.17265
154,-0.203125
155,-0.2096
156,-0.18205
157,-0.15315
158,-0.0589
159,-0.0084
160,0.0421
161,0.112825
162,0.225575
163,0.339175
164,0.46815
165,0.42475
166,0.289325
167,0.1525
168,-0.0497
169,-0.099725
170,-0.14975
171,-0.199725
172,-0.2577
173,-0.3157
174,-0.3737
175,-0.3238
176,-0.108725
177,-0.000825
178,0.1071
179,0.107075
180,-0.000125
181,-0.00015
182,-0.000225
183,-0.000125
184,-0.0001
185,-0.0001
186,-0.000525
187,0.10615
188,0.213025
189,0.34615
190,0.48135
191,0.5846
192,0.688
193,0.79675
194,0.912
195,0.985225
196,0.966675
197,0.916575
198,0.93475
199,0.651575
200,0.458275
201,0.338025
202,0.14115
203,0.0324
204,-0.082775
205,-0.207742
206,-0.364888
207,-0.366636
208,-0.5247
209,-0.471208
210,-0.51375
