0, value
0,0.0209042
1,0.0184449
2,0.0163954
3,0.0146696
4,-0.0317474
5,-0.0287714
6,-0.0261558
7,-0.0238814
8,-0.0219746
9,0.0158233
10,0.0146446
11,0.0135228
12,0.0125569
13,-0.00896429
14,-0.00836667
15,0.0297333
16,0.0294
17,0.0033
18,0.00333333
19,-0.0267
20,-0.0269667
21,-0.0267333
22,-0.0232667
23,-0.0106667
24,-0.0107667
25,-0.0533333
26,-0.0533333
27,-0.0533333
28,-0.0516667
29,-0.0403667
30,-0.0533333
31,-0.0533333
32,-0.049
33,-0.0400333
34,-0.0100333
35,-0.00433333
36,-6.66667e-05
37,0.00996667
38,-0.0232333
39,-0.0532667
40,-0.0533
41,-0.0533
42,-0.0532667
43,-0.0333
44,-0.0333
45,-0.053
46,-0.0526667
47,-0.0529667
48,-0.053
49,-0.0232667
50,-0.0229667
51,-0.0232
52,-0.0606
53,-0.0732667
54,-0.0824667
55,-0.073
56,-0.0551
57,-0.0851667
58,-0.035
59,-0.0680667
60,-0.0333333
61,-0.0333333
62,-0.0376667
63,-0.0466333
64,-0.0466667
65,-0.0523333
66,-0.0566
67,-0.0666333
68,-0.0333667
69,-0.0333667
70,-0.0333667
71,-0.0333333
72,-0.0333667
73,-0.0333667
74,-0.0333667
75,-0.0333333
76,-0.0333333
77,3.33333e-05
78,3.33333e-05
79,3.33333e-05
80,0
81,0
82,0.0606333
83,0.0606333
84,0.0695333
85,0.0730333
86,0.0164667
87,0.0465333
88,-0.0053
89,0.0164667
90,0.0333667
91,0.0333667
92,-0.0207667
93,-0.0207667
94,-0.0207667
95,-0.0208
96,-0.0208
97,-0.0207667
98,-0.0207667
99,-0.0207667
100,-0.0207667
101,-0.0207667
102,-0.0207667
103,-0.0207667
104,-0.0207667
105,-0.0207667
106,-0.0207667
107,-0.0541333
108,-0.0541333
109,-0.0541333
110,-0.0541333
111,-0.0541333
112,-0.0541333
113,-0.0541333
114,-0.0814667
115,-0.0541333
116,-0.0406667
117,-0.0353333
118,-0.0353333
119,-0.0353333
120,-0.074
121,-0.074
122,0.0190667
123,0.0191
124,0.0207667
125,0.0541667
126,0.0552333
127,0.0552
128,0.0551
129,0.0804333
130,0.0805667
131,0.0805333
132,0.0805333
133,0.0805333
134,0.0407667
135,0.0407667
136,0.0137
137,0.0137
138,0.00916667
139,-0.00286667
140,-0.0029
141,-0.0168
142,0.0092
143,0.0100333
144,0.0373333
145,0.00996667
146,0.0126333
147,0.0739333
148,0.0576333
149,0.0736333
150,0.0736333
151,0.0739667
152,0.035
153,0.0346667
154,0.0333333
155,-3.33333e-05
156,-0.00846667
157,0.0025
158,-0.0684333
159,-0.0937667
160,-0.0939
161,-0.1193
162,-0.0938333
163,-0.0938333
164,-0.0540667
165,-0.0540667
166,-0.0524333
167,-0.0524333
168,-0.0479667
169,-0.0170333
170,-0.0359
171,-0.022
172,-0.0256667
173,-0.0251
174,-0.0250667
175,-0.0465333
176,-0.00333333
177,-0.0699667
178,-0.0536667
179,-0.0697
180,-0.0697
181,-0.0700333
182,-0.0699667
183,-0.0697
184,-0.0283333
185,-0.0333333
186,-0.0216333
187,-0.0734
188,-0.00236667
189,-0.0132
190,-0.0132333
191,0.0592
192,-0.0162667
193,-0.0162
194,-0.0256
195,-0.0275333
196,-0.00716667
197,-0.0271333
198,-0.0071
199,-0.0279667
200,-0.00906667
201,-0.0271
202,-0.0519333
203,-0.0658333
204,-0.0525
205,-0.031
206,-0.0555
207,-0.0555
208,-0.065
209,-0.0516333
210,-0.0516333
211,-0.0516333
212,-0.0516333
213,-0.0515667
214,-0.0933333
215,-0.0883
216,-0.0926667
217,-0.0518667
218,-0.0518667
219,-0.0410333
220,-0.0416667
221,-0.101333
222,-0.115467
223,-0.0965667
224,-0.042
225,-0.0400667
226,-0.00456667
227,0.0197
228,-1.13687e-13
229,-0.0230333
230,-0.0228
231,0.0199667
232,-0.0564333
233,-0.0439333
234,-0.0572667
235,-0.0573333
236,-0.0006
237,0.0254
238,0.0349667
239,0.0216667
240,-0.0413333
241,-0.0413667
242,-0.0418667
243,-0.0420667
244,-0.042
245,-0.0420667
246,-0.0420333
247,-0.0420333
248,-0.0423
249,-0.0420333
250,-0.0672
251,-0.065
252,0.00576667
253,-0.0198333
254,-0.065
255,-0.065
256,-0.0954333
257,-0.0997333
258,-0.0993333
259,-0.075
260,-0.0752333
261,-0.103
262,-0.0316333
263,-0.0721667
264,-0.0722
265,0.0228
266,-0.0456
267,-0.0716667
268,-0.0999667
269,-0.075
270,-0.012
271,0.00466667
272,0.0035
273,0.00366667
274,0.00366667
275,0.0037
276,0.0037
277,0.0038
278,0.00396667
279,0.0310333
280,0.0598333
281,0.0703333
282,0.0649333
283,0.0716
284,0.0999
285,0.1
286,0.11
287,0.11
288,0.0986667
289,0.0403333
290,0.0996667
291,0.103033
292,0.110233
293,0.0993333
294,0.0911333
295,0.00466667
296,0.0201333
297,0.0201
298,0.04
299,0.00263333
300,0.00833333
301,-0.00826667
302,-0.00666667
303,-0.00666667
304,-0.00666667
305,-0.0116333
306,-0.0117
307,-0.00676667
308,-0.00666667
309,-0.034
310,-0.0448333
311,-0.037
312,-0.0382333
313,-0.0469333
314,-0.0752333
315,-0.0753333
316,-0.077
317,-0.0766667
318,-0.066
319,-0.007
320,-0.0676667
321,-0.0666667
322,-0.0663333
323,-0.0149
324,-0.00666667
325,-0.0151333
326,-0.0151
327,-0.035
328,-0.04
329,-0.0283
330,-0.0487667
331,-0.0453667
332,-0.0453333
333,-0.0486
334,-0.0632333
335,-0.0583667
336,-0.0649667
337,-0.07
338,-0.0773
339,-0.0776333
340,-0.0697667
341,-0.0838333
342,-0.0838333
343,-0.0751667
344,-0.0752
345,-0.0775333
346,-0.0897333
347,-0.0901
348,-0.0333333
349,-0.0333333
350,-0.032
351,-0.0333333
352,0
353,1.13687e-13
354,-0.0893
355,-1.13687e-13
356,0
357,0.02
358,0.0333333
359,-0.004
360,0.0107667
361,0.00736667
362,0.0453333
363,0.0497333
364,0.0664333
365,0.106933
366,0.1366
367,-0.0163333
368,-0.00926667
369,0.0396333
370,0.110933
371,0.117167
372,0.0418333
373,0.0835
374,0.0838333
375,0.0861667
376,0.0900667
377,0.0884333
378,0.0316667
379,0.0316667
380,0.0333
381,0.0296667
382,-0.00366667
383,-0.0116667
384,0.0743
385,-0.0696333
386,-0.0696333
387,-0.0177
388,-0.015
389,0.0357333
390,-0.032
391,0.0103
392,-0.0276667
393,-0.0288
394,-0.0308667
395,-0.0709333
396,-0.0666333
397,0.0863
398,0.0865333
399,0.0379667
400,-0.0333333
401,-0.0333333
402,0.023
403,-0.0186667
404,-0.0189667
405,-0.0188667
406,-0.0045
407,-0.0153333
408,-0.0153333
409,-0.0151333
410,-0.000333333
411,-0.0473333
412,-0.0473333
413,-0.0393333
414,-0.036
415,0.0186333
416,0.0186333
417,-0.0409333
418,-0.0453
419,-0.0580333
420,0.00933333
421,-0.0331333
422,-0.0363333
423,-0.0423333
424,-0.0423333
425,-0.0463333
426,-0.0921333
427,-0.0999667
428,-0.0593
429,-0.0591333
430,-0.0593
431,-0.0591667
432,-0.0403333
433,-0.0403333
434,-0.0401667
435,-0.0404333
436,-0.0548333
437,-0.0423333
438,-0.0423333
439,-0.0425333
440,-0.0613667
441,-0.0107333
442,-0.0107333
443,-0.0107333
444,-0.00876667
445,-0.00876667
446,-0.00876667
447,-0.00113333
448,-0.00636667
449,-0.00636667
450,-0.006
451,-0.00586667
452,-0.00266667
453,0.00333333
454,0.00333333
455,0.007
456,0.0588333
457,0.0666667
458,0.055
459,0.0548333
460,0.055
461,0.0548333
462,0.055
463,0.0593333
464,0.0591667
465,0.0593333
466,0.0593333
467,0.0593333
468,0.0593333
469,0.0593333
470,0.0617333
471,0.0617333
472,0.0617333
473,0.0617333
474,0.0597667
475,0.0597667
476,0.0597667
477,0.0597667
478,0.0666667
479,0.0666667
480,0.0666667
481,0.0666667
482,0.0666667
483,0.0666667
484,0.0666667
485,0.0666667
486,0.0333333
487,0.0333333
488,0.00433333
489,0.00433333
490,0.00433333
491,-0.0262
492,-0.0262333
493,-0.0305667
494,-0.0306
495,-0.0306333
496,-0.0306667
497,1.13687e-13
498,0
499,1.13687e-13
500,0
501,-0.0272667
502,-0.0273
503,-0.0273333
504,-0.0333333
505,-0.0333333
506,-0.0333333
507,-0.0333333
508,-0.0333333
509,-0.0524
510,-0.0333333
511,-0.0333333
512,-0.0333333
513,-0.0333333
514,-0.0333333
515,-0.0333333
516,-0.0333333
517,-0.0333333
518,-0.0333333
519,-0.0333333
520,-0.0333333
521,-0.0028
522,-0.00276667
523,-0.00276667
524,-0.00273333
525,-0.0027
526,-0.00266667
527,-0.0333333
528,-0.0333333
529,0.0333333
530,-0.0184
531,0.00863333
532,0.00863333
533,0.00866667
534,0.0120667
535,0.0146667
536,0.0102
537,0.065
538,0.0646667
539,0.0857
540,0.0666667
541,0.021
542,-0.00956667
543,-0.00963333
544,0.0343667
545,0.0370333
546,0.0370333
547,0.0436667
548,0.0666667
549,0.0666667
550,0.0666667
551,0.0666667
552,0.0666667
553,0.0666667
554,0.0666667
555,0.0666667
556,0.0666667
557,0.1
558,0.1
559,0.0333333
560,0.0850667
561,0.0853
562,0.0853333
563,0.0853333
564,0.0879333
565,0.0853333
566,0.0898
567,0.035
568,0.0353333
569,0.0333667
570,0.0333333
571,0.079
572,0.109567
573,0.109633
574,0.0656333
575,0.0629667
576,0.0629667
577,0.0563333
578,0.0333333
579,0.033
580,0.033
581,0.033
582,0.0333333
583,0.0333333
584,0.0326667
585,0.032
586,0.032
587,-0.00133333
588,-0.00133333
589,0
590,-0.002
591,0
592,-0.00233333
593,-0.000333333
594,0
595,-0.000933333
596,-0.000333333
597,0
598,-6.66667e-05
599,0
600,0
601,0.000733333
602,0.0081
603,0.0081
604,0.0306667
605,0.0306667
606,0.0303333
607,0.0306667
608,0.0306667
609,0.033
610,0.0303333
611,0.0303333
612,0.0666667
613,0.0666667
614,0.0673333
615,0.068
616,0.068
617,0.068
618,0.0246667
619,0.0296667
620,0.0313333
621,0.0337333
622,0.067
623,0.067
624,0.064
625,0.0676
626,0.063
627,0.0666667
628,0.0624
629,0.0666667
630,0.0463333
631,0.0456
632,0.0385667
633,0.0385667
634,0.016
635,0.0067
636,-0.000333333
637,-0.000666667
638,-0.000666667
639,-0.00266667
640,0.00233333
641,0.00233333
642,-0.0343333
643,-0.0343333
644,-0.0333333
645,-0.0333333
646,-0.0333333
647,-0.0333333
648,0.01
649,0.00366667
650,0.004
651,-0.0004
652,-0.0313333
653,-0.0333333
654,-0.0306667
655,-0.0340333
656,-0.0300333
657,-0.0333333
658,0.0179
659,-0.0340333
660,-0.0163333
661,-0.0163333
662,-0.0393667
663,-0.0393667
664,-0.0466667
665,-0.0373667
666,-0.0323333
667,-0.0323333
668,-0.0953333
669,-0.0953333
670,-0.038
671,-0.0373667
672,-0.0373333
673,-0.0351
674,-0.1029
675,-0.102933
676,-0.124033
677,-0.133333
678,-0.133333
679,-0.124333
680,-0.124333
681,-0.1262
682,-0.124333
683,-0.124333
684,-0.124333
685,-0.122633
686,-0.0806333
687,-0.0813333
688,-0.128233
689,-0.0354
690,-0.034
691,-0.119267
692,-0.0113
693,-0.00733333
694,-1.13687e-13
695,-0.0885333
696,-0.0766333
697,-0.0766667
698,-0.0137
699,-0.0137
700,-0.0736667
701,-0.0743
702,-0.076
703,-0.0843
704,-0.0233333
705,-0.0303667
706,-0.00926667
707,0
708,0
709,-0.009
710,-0.009
711,-0.00713333
712,-0.009
713,-0.009
714,-0.009
715,-0.01
716,-0.052
717,-0.052
718,-0.052
